observable_id	source_id	kind	variable_id	J_h_normalized	J_2h_normalized	J_tight_normalized	E_normalized	R_step	R_step_limit	R_conv	R_conv_limit	signal	uncertainty	finite_difference_status
PES|T_CS_050	T_CS_050	profile_energy	CC_FOURIER_1	-0.007275265794161258	-0.0073298776182203563	-0.007318863391269117	9.8209425280983804e-05	0.0074505778818661451	0.10	0.0059568808402501268	0.05	0.007275265794161258	9.8209425280983804e-05	PASS
PES|T_CS_050	T_CS_050	profile_energy	CC_FOURIER_2	0.0072786372856813364	0.0072732952099879792	0.0072891412601817961	1.5846053527596503e-05	0.00073393898935810191	0.10	0.0014410441676908545	0.05	0.0072786372856813364	1.5846053527596503e-05	PASS
PES|T_CS_050	T_CS_050	profile_energy	CC_FOURIER_3	-0.0054484339470834879	-0.0054133823563857859	-0.0054272831866654806	5.6202353811105788e-05	0.0064333331445570584	0.10	0.003881988957456158	0.05	0.0054484339470834879	5.6202353811105788e-05	PASS
PES|T_CS_050	T_CS_050	profile_energy	CC_FOURIER_4	0.00039013346403124412	0.00037928606218443414	0.00038320752573898934	1.777334208968087e-05	0.027804335815553766	0.10	0.017752740871519075	0.05	0.00039013346403124412	1.777334208968087e-05	PASS
PES|T_CS_060	T_CS_060	profile_energy	CC_FOURIER_1	-0.0049377019393598382	-0.0049489414452288921	-0.004945588902508795	1.9126473058345452e-05	0.0022710929182420281	0.10	0.0015947470168731334	0.05	0.0049377019393598382	1.9126473058345452e-05	PASS
PES|T_CS_060	T_CS_060	profile_energy	CC_FOURIER_2	0.005024606762977034	0.0049878186801308941	0.0050066936774698151	5.4701171627423892e-05	0.0073215844704916447	0.10	0.0035650721244911174	0.05	0.005024606762977034	5.4701171627423892e-05	PASS
PES|T_CS_060	T_CS_060	profile_energy	CC_FOURIER_3	-0.0038406670288268288	-0.0038251843157993248	-0.0038278220335241451	2.8327710977304816e-05	0.0040312562665015522	0.10	0.0033444699075117061	0.05	0.0038406670288268288	2.8327710977304816e-05	PASS
PES|T_CS_060	T_CS_060	profile_energy	CC_FOURIER_4	0.00017470451314220356	0.00018758351380353413	0.00018437083536240547	2.2545324797208895e-05	0.068657423033558304	0.10	0.052428694599129314	0.05	0.00017470451314220356	2.2545324797208895e-05	REVIEW
PES|T_CS_070	T_CS_070	profile_energy	CC_FOURIER_1	-0.0035511473931076482	-0.0035953575604053042	-0.0035913942484006893	8.4457026631033012e-05	0.012296459129553784	0.10	0.01120647094396939	0.05	0.0035511473931076482	8.4457026631033012e-05	PASS
PES|T_CS_070	T_CS_070	profile_energy	CC_FOURIER_2	0.0036492931815118464	0.0036590123735433483	0.0036766968248353417	3.7122838629062449e-05	0.0026562337153536041	0.10	0.0074533323330847343	0.05	0.0036492931815118464	3.7122838629062449e-05	PASS
PES|T_CS_070	T_CS_070	profile_energy	CC_FOURIER_3	-0.0028509172130540212	-0.0028533087168357771	-0.0028543235191985077	5.7978125733592203e-06	0.00083815107970791776	0.10	0.0011933847447829092	0.05	0.0028509172130540212	5.7978125733592203e-06	PASS
PES|T_CS_070	T_CS_070	profile_energy	CC_FOURIER_4	9.715875234529531e-05	0.00010592894325029171	0.00010050199286037355	1.2113433335751057e-05	0.082793150161745321	0.10	0.03326541514179699	0.05	9.715875234529531e-05	1.2113433335751057e-05	PASS
PES|T_CS_080	T_CS_080	profile_energy	CC_FOURIER_1	-0.0038932246963323176	-0.0039159913276505106	-0.0039185182363071606	4.8060175333372818e-05	0.0058137593812937326	0.10	0.0064548736153592278	0.05	0.0038932246963323176	4.8060175333372818e-05	PASS
PES|T_CS_080	T_CS_080	profile_energy	CC_FOURIER_2	0.0038365962259410747	0.0038653655656855084	0.0038763367491848229	6.8509866262246781e-05	0.0074428509426977081	0.10	0.010252082266099668	0.05	0.0038365962259410747	6.8509866262246781e-05	PASS
PES|T_CS_080	T_CS_080	profile_energy	CC_FOURIER_3	-0.0029999030159667088	-0.003002523549730966	-0.0030018512708956755	4.5687913403407272e-06	0.00087277708928945629	0.10	0.00064901780706323807	0.05	0.0029999030159667088	4.5687913403407272e-06	PASS
PES|T_CS_080	T_CS_080	profile_energy	CC_FOURIER_4	0.00010885348869926627	0.0001184867287994106	0.00011136489164459424	1.2144644961148703e-05	0.08130227070790938	0.10	0.022551119192418114	0.05	0.00010885348869926627	1.2144644961148703e-05	PASS
PES|T_CS_090	T_CS_090	profile_energy	CC_FOURIER_1	-0.0061194093115195455	-0.0061721916409814169	-0.0061664668916993895	9.9839913747909765e-05	0.0085516349024896132	0.10	0.0076312061681848313	0.05	0.0061194093115195455	9.9839913747909765e-05	PASS
PES|T_CS_090	T_CS_090	profile_energy	CC_FOURIER_2	0.0057001874799299211	0.0057243494721954235	0.0057476375129907002	7.1612028653715541e-05	0.0042209149498756374	0.10	0.0082555716072096365	0.05	0.0057001874799299211	7.1612028653715541e-05	PASS
PES|T_CS_090	T_CS_090	profile_energy	CC_FOURIER_3	-0.0043482681349606049	-0.0043575574036083869	-0.0043569477485189472	1.7968884896389923e-05	0.0021317604766582657	0.10	0.0019921316617333216	0.05	0.0043482681349606049	1.7968884896389923e-05	PASS
PES|T_CS_090	T_CS_090	profile_energy	CC_FOURIER_4	0.00023485579473836126	0.00024423650501442432	0.00024187000100448947	1.6394918489094046e-05	0.038408305406716511	0.10	0.028999901753000025	0.05	0.00023485579473836126	1.6394918489094046e-05	PASS
PES|T_CS_100	T_CS_100	profile_energy	CC_FOURIER_1	-0.010184471690011753	-0.010229461888350579	-0.010223740028535926	8.4258541104267478e-05	0.0043981001962636514	0.10	0.0038408975985861297	0.05	0.010184471690011753	8.4258541104267478e-05	PASS
PES|T_CS_100	T_CS_100	profile_energy	CC_FOURIER_2	0.0091204363172316671	0.0091061217281576522	0.0091235499147510023	1.7428190030240146e-05	0.0015695070472637022	0.10	0.0003412703989596249	0.05	0.0091204363172316671	1.7428190030240146e-05	PASS
PES|T_CS_100	T_CS_100	profile_energy	CC_FOURIER_3	-0.0066288068176241907	-0.0066401984636250038	-0.0066460446952324942	2.8629526387879506e-05	0.001715558060985151	0.10	0.0025937047369947795	0.05	0.0066288068176241907	2.8629526387879506e-05	PASS
PES|T_CS_100	T_CS_100	profile_energy	CC_FOURIER_4	0.00058431647028965605	0.00059065124430443072	0.00059279674588756464	1.4815051623629951e-05	0.010725066739230698	0.10	0.014305536689833715	0.05	0.00058431647028965605	1.4815051623629951e-05	PASS
PES|T_CS_110	T_CS_110	profile_energy	CC_FOURIER_1	-0.015855212227758455	-0.015919010320614976	-0.015918955669558837	0.00012754153903611238	0.0040076670327867962	0.10	0.0040042477109397618	0.05	0.015855212227758455	0.00012754153903611238	PASS
PES|T_CS_110	T_CS_110	profile_energy	CC_FOURIER_2	0.013757512094737443	0.013763323342054719	0.013778541501981888	2.6840658110388221e-05	0.00042222704305137248	0.10	0.0015262433430577869	0.05	0.013757512094737443	2.6840658110388221e-05	PASS
PES|T_CS_110	T_CS_110	profile_energy	CC_FOURIER_3	-0.0094714298510833982	-0.0094674161945079559	-0.0094736568195563937	6.2406279175742387e-06	0.00042376458872079448	0.10	0.000235069574021132	0.05	0.0094714298510833982	6.2406279175742387e-06	PASS
PES|T_CS_110	T_CS_110	profile_energy	CC_FOURIER_4	0.0012922830553374009	0.001307132518108564	0.0013026328985240899	2.5199308034201655e-05	0.011360334599165562	0.10	0.0079453261148368579	0.05	0.0012922830553374009	2.5199308034201655e-05	PASS
PES|T_CS_120	T_CS_120	profile_energy	CC_FOURIER_1	-0.022730239326706283	-0.022874487163947261	-0.022826683386878474	0.00024069190189417953	0.0063060577580217282	0.10	0.0042250579524676125	0.05	0.022730239326706283	0.00024069190189417953	PASS
PES|T_CS_120	T_CS_120	profile_energy	CC_FOURIER_2	0.01927257640244872	0.019268983772698423	0.01928649807869668	1.7514309629419033e-05	0.00018641149347529672	0.10	0.00072183535814300927	0.05	0.01927257640244872	1.7514309629419033e-05	PASS
PES|T_CS_120	T_CS_120	profile_energy	CC_FOURIER_3	-0.012343301295850978	-0.012324765619805798	-0.01232943170143129	3.2405273400699872e-05	0.0015016789755760466	0.10	0.0011236535580923207	0.05	0.012343301295850978	3.2405273400699872e-05	PASS
PES|T_CS_120	T_CS_120	profile_energy	CC_FOURIER_4	0.0024392876873376343	0.0024466110116477596	0.0024391666815986261	7.444332173749767e-06	0.0029932524112989611	0.10	4.9606997828272143e-05	0.05	0.0024392876873376343	7.444332173749767e-06	PASS
PES|T_CC_300_ANCHOR_ZERO	T_CC_300	profile_anchor	CC_FOURIER_1	0	0	0	0		0.10		0.05	0	0	UNIDENTIFIABLE
PES|T_CC_300_ANCHOR_ZERO	T_CC_300	profile_anchor	CC_FOURIER_2	0	0	0	0		0.10		0.05	0	0	UNIDENTIFIABLE
PES|T_CC_300_ANCHOR_ZERO	T_CC_300	profile_anchor	CC_FOURIER_3	0	0	0	0		0.10		0.05	0	0	UNIDENTIFIABLE
PES|T_CC_300_ANCHOR_ZERO	T_CC_300	profile_anchor	CC_FOURIER_4	0	0	0	0		0.10		0.05	0	0	UNIDENTIFIABLE
AB_ENERGY|GEO_B_REVISED-GEO_A	GEO_B_REVISED-GEO_A	AB_energy	CC_FOURIER_1	-0.95337252703369846	-0.95347171527839913	-0.95343265998080151	0.00015932121305655482	0.00010402851297137325	0.10	6.306994675876114e-05	0.05	0.95337252703369846	0.00015932121305655482	PASS
AB_ENERGY|GEO_B_REVISED-GEO_A	GEO_B_REVISED-GEO_A	AB_energy	CC_FOURIER_2	0.67828262461385014	0.67783735461442318	0.6779684433402029	0.00075945129029630811	0.00065646676365983955	0.10	0.00046320112331656074	0.05	0.67828262461385014	0.00075945129029630811	PASS
AB_ENERGY|GEO_B_REVISED-GEO_A	GEO_B_REVISED-GEO_A	AB_energy	CC_FOURIER_3	0.28608087385439657	0.28590437533514967	0.2859849385014997	0.00027243388606807166	0.00061695323028383622	0.10	0.00033534346985285356	0.05	0.28608087385439657	0.00027243388606807166	PASS
AB_ENERGY|GEO_B_REVISED-GEO_A	GEO_B_REVISED-GEO_A	AB_energy	CC_FOURIER_4	0.0082349583855011645	0.0082181780044380589	0.0081430356314996632	0.00010870314514138009	0.0020377007724349805	0.10	0.011162503767273999	0.05	0.0082349583855011645	0.00010870314514138009	PASS
