state_key	source_id	phase	atom_i_1based	atom_i_name	atom_i_xyz_raw_nm	atom_j_1based	atom_j_name	atom_j_xyz_raw_nm	distance_nm	coordinate_g96_sha256
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	8	F7	"[""5.127237901"",""4.821507892"",""5.059771375""]"	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	0.31900511036821022	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	8	F7	"[""5.127237901"",""4.821507892"",""5.059771375""]"	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	0.32665717424286272	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	8	F7	"[""5.127237901"",""4.821507892"",""5.059771375""]"	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	0.24051321093910935	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	8	F7	"[""5.127237901"",""4.821507892"",""5.059771375""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.1330175822145935	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	9	F8	"[""5.306132052"",""4.884338393"",""4.952738338""]"	10	F9	"[""5.245802024"",""4.989192180"",""5.134886976""]"	0.2186599077379692	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	9	F8	"[""5.306132052"",""4.884338393"",""4.952738338""]"	11	O1	"[""4.872493553"",""4.808207228"",""4.944733546""]"	0.44034347820104403	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	9	F8	"[""5.306132052"",""4.884338393"",""4.952738338""]"	12	O2	"[""4.669266688"",""4.892047102"",""5.065888680""]"	0.6468847779566429	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	9	F8	"[""5.306132052"",""4.884338393"",""4.952738338""]"	13	O3	"[""4.740614262"",""4.999759284"",""4.850139525""]"	0.58622424831690989	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	9	F8	"[""5.306132052"",""4.884338393"",""4.952738338""]"	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	0.37928553573534746	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	9	F8	"[""5.306132052"",""4.884338393"",""4.952738338""]"	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	0.463788108547252	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	9	F8	"[""5.306132052"",""4.884338393"",""4.952738338""]"	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	0.2349725995779372	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	9	F8	"[""5.306132052"",""4.884338393"",""4.952738338""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.13572512969131417	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	10	F9	"[""5.245802024"",""4.989192180"",""5.134886976""]"	11	O1	"[""4.872493553"",""4.808207228"",""4.944733546""]"	0.45636947127471694	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	10	F9	"[""5.245802024"",""4.989192180"",""5.134886976""]"	12	O2	"[""4.669266688"",""4.892047102"",""5.065888680""]"	0.58871973356357066	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	10	F9	"[""5.245802024"",""4.989192180"",""5.134886976""]"	13	O3	"[""4.740614262"",""4.999759284"",""4.850139525""]"	0.58000642187178575	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	10	F9	"[""5.245802024"",""4.989192180"",""5.134886976""]"	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	0.30279150889894135	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	10	F9	"[""5.245802024"",""4.989192180"",""5.134886976""]"	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	0.37169513206292709	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	10	F9	"[""5.245802024"",""4.989192180"",""5.134886976""]"	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	0.23857727931557651	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	10	F9	"[""5.245802024"",""4.989192180"",""5.134886976""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.1351186931996573	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	11	O1	"[""4.872493553"",""4.808207228"",""4.944733546""]"	12	O2	"[""4.669266688"",""4.892047102"",""5.065888680""]"	0.25101563621539963	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	11	O1	"[""4.872493553"",""4.808207228"",""4.944733546""]"	13	O3	"[""4.740614262"",""4.999759284"",""4.850139525""]"	0.25106247501655465	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	11	O1	"[""4.872493553"",""4.808207228"",""4.944733546""]"	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	0.33261872046791713	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	11	O1	"[""4.872493553"",""4.808207228"",""4.944733546""]"	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	0.26141151227303855	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	11	O1	"[""4.872493553"",""4.808207228"",""4.944733546""]"	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	0.33103352896719984	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	11	O1	"[""4.872493553"",""4.808207228"",""4.944733546""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.35666011351831201	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	12	O2	"[""4.669266688"",""4.892047102"",""5.065888680""]"	13	O3	"[""4.740614262"",""4.999759284"",""4.850139525""]"	0.25147582060727058	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	12	O2	"[""4.669266688"",""4.892047102"",""5.065888680""]"	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	0.4046985656077518	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	12	O2	"[""4.669266688"",""4.892047102"",""5.065888680""]"	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	0.26046910863091111	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	12	O2	"[""4.669266688"",""4.892047102"",""5.065888680""]"	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	0.48875225470874722	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	12	O2	"[""4.669266688"",""4.892047102"",""5.065888680""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.53264522542415971	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	13	O3	"[""4.740614262"",""4.999759284"",""4.850139525""]"	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	0.32107606622690965	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	13	O3	"[""4.740614262"",""4.999759284"",""4.850139525""]"	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	0.26223660664222465	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	13	O3	"[""4.740614262"",""4.999759284"",""4.850139525""]"	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	0.39029658140386908	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	13	O3	"[""4.740614262"",""4.999759284"",""4.850139525""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.49562222056598187	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	0.15463338589367104	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	0.15536251466595755	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	14	C1	"[""5.003956809"",""5.109112900"",""4.997727905""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.26778196950895283	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	0.27039185681034	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	15	C2	"[""4.884006569"",""5.039461156"",""5.066080363""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.33696226267890739	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	START	16	C3	"[""5.120464405"",""5.027315298"",""4.935497339""]"	17	C4	"[""5.199074965"",""4.927612325"",""5.024064755""]"	0.15480468386153412	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	1	S1	"[""4.792237326"",""4.931543795"",""4.970059082""]"	2	F1	"[""4.951951557"",""5.188905887"",""4.903341554""]"	0.31015336613515671	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	1	S1	"[""4.792237326"",""4.931543795"",""4.970059082""]"	3	F2	"[""5.059453941"",""5.190201562"",""5.086212984""]"	0.38961556528366587	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	1	S1	"[""4.792237326"",""4.931543795"",""4.970059082""]"	4	F3	"[""4.932696730"",""4.968213772"",""5.179831075""]"	0.25510354845122774	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	1	S1	"[""4.792237326"",""4.931543795"",""4.970059082""]"	5	F4	"[""4.808442053"",""5.130736084"",""5.125279747""]"	0.25304864357914764	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	1	S1	"[""4.792237326"",""4.931543795"",""4.970059082""]"	6	F5	"[""5.074190040"",""4.953769212"",""4.822461278""]"	0.31902415870653456	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	1	S1	"[""4.792237326"",""4.931543795"",""4.970059082""]"	7	F6	"[""5.203337322"",""5.112086075"",""4.878572576""]"	0.45822320146287487	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	1	S1	"[""4.792237326"",""4.931543795"",""4.970059082""]"	8	F7	"[""5.126354726"",""4.827045527"",""5.070587641""]"	0.36422563909254918	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	1	S1	"[""4.792237326"",""4.931543795"",""4.970059082""]"	9	F8	"[""5.302058127"",""4.882128363"",""4.963353311""]"	0.51225394231448507	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	1	S1	"[""4.792237326"",""4.931543795"",""4.970059082""]"	10	F9	"[""5.240569023"",""4.996458873"",""5.133163761""]"	0.48147524775250755	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	1	S1	"[""4.792237326"",""4.931543795"",""4.970059082""]"	11	O1	"[""4.875884324"",""4.817135469"",""4.938661498""]"	0.14516161205212338	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	1	S1	"[""4.792237326"",""4.931543795"",""4.970059082""]"	12	O2	"[""4.677287019"",""4.895057271"",""5.051188397""]"	0.14535062870646981	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	1	S1	"[""4.792237326"",""4.931543795"",""4.970059082""]"	13	O3	"[""4.755586953"",""5.008465018"",""4.852453694""]"	0.14522793008056453	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	1	S1	"[""4.792237326"",""4.931543795"",""4.970059082""]"	14	C1	"[""5.001872673"",""5.103452912"",""4.997442535""]"	0.27248775517027063	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	1	S1	"[""4.792237326"",""4.931543795"",""4.970059082""]"	15	C2	"[""4.891104089"",""5.037540211"",""5.071536090""]"	0.17693914259873447	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	1	S1	"[""4.792237326"",""4.931543795"",""4.970059082""]"	16	C3	"[""5.114265934"",""5.023218112"",""4.932343481""]"	0.33694075343689867	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	1	S1	"[""4.792237326"",""4.931543795"",""4.970059082""]"	17	C4	"[""5.192708163"",""4.934031854"",""5.023521296""]"	0.40403129835552271	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	2	F1	"[""4.951951557"",""5.188905887"",""4.903341554""]"	3	F2	"[""5.059453941"",""5.190201562"",""5.086212984""]"	0.21213298010831358	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	2	F1	"[""4.951951557"",""5.188905887"",""4.903341554""]"	4	F3	"[""4.932696730"",""4.968213772"",""5.179831075""]"	0.35429114187174154	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	2	F1	"[""4.951951557"",""5.188905887"",""4.903341554""]"	5	F4	"[""4.808442053"",""5.130736084"",""5.125279747""]"	0.27062014934496342	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	2	F1	"[""4.951951557"",""5.188905887"",""4.903341554""]"	6	F5	"[""5.074190040"",""4.953769212"",""4.822461278""]"	0.2770796306155201	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	2	F1	"[""4.951951557"",""5.188905887"",""4.903341554""]"	7	F6	"[""5.203337322"",""5.112086075"",""4.878572576""]"	0.26402573479021924	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	2	F1	"[""4.951951557"",""5.188905887"",""4.903341554""]"	8	F7	"[""5.126354726"",""4.827045527"",""5.070587641""]"	0.43512140732602839	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	2	F1	"[""4.951951557"",""5.188905887"",""4.903341554""]"	9	F8	"[""5.302058127"",""4.882128363"",""4.963353311""]"	0.46934898590170854	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	2	F1	"[""4.951951557"",""5.188905887"",""4.903341554""]"	10	F9	"[""5.240569023"",""4.996458873"",""5.133163761""]"	0.41611794206466024	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	2	F1	"[""4.951951557"",""5.188905887"",""4.903341554""]"	11	O1	"[""4.875884324"",""4.817135469"",""4.938661498""]"	0.38111279968053274	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	2	F1	"[""4.951951557"",""5.188905887"",""4.903341554""]"	12	O2	"[""4.677287019"",""4.895057271"",""5.051188397""]"	0.42853973741642132	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	2	F1	"[""4.951951557"",""5.188905887"",""4.903341554""]"	13	O3	"[""4.755586953"",""5.008465018"",""4.852453694""]"	0.27149132436402379	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	2	F1	"[""4.951951557"",""5.188905887"",""4.903341554""]"	14	C1	"[""5.001872673"",""5.103452912"",""4.997442535""]"	0.13656252554855056	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	2	F1	"[""4.951951557"",""5.188905887"",""4.903341554""]"	15	C2	"[""4.891104089"",""5.037540211"",""5.071536090""]"	0.23431471181554858	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	2	F1	"[""4.951951557"",""5.188905887"",""4.903341554""]"	16	C3	"[""5.114265934"",""5.023218112"",""4.932343481""]"	0.23375095194471776	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	2	F1	"[""4.951951557"",""5.188905887"",""4.903341554""]"	17	C4	"[""5.192708163"",""4.934031854"",""5.023521296""]"	0.37063146981538264	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	3	F2	"[""5.059453941"",""5.190201562"",""5.086212984""]"	4	F3	"[""4.932696730"",""4.968213772"",""5.179831075""]"	0.27223210026017669	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	3	F2	"[""5.059453941"",""5.190201562"",""5.086212984""]"	5	F4	"[""4.808442053"",""5.130736084"",""5.125279747""]"	0.26090098306137371	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	3	F2	"[""5.059453941"",""5.190201562"",""5.086212984""]"	6	F5	"[""5.074190040"",""4.953769212"",""4.822461278""]"	0.35451709572060314	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	3	F2	"[""5.059453941"",""5.190201562"",""5.086212984""]"	7	F6	"[""5.203337322"",""5.112086075"",""4.878572576""]"	0.26442200300210489	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	3	F2	"[""5.059453941"",""5.190201562"",""5.086212984""]"	8	F7	"[""5.126354726"",""4.827045527"",""5.070587641""]"	0.36959731077810248	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	3	F2	"[""5.059453941"",""5.190201562"",""5.086212984""]"	9	F8	"[""5.302058127"",""4.882128363"",""4.963353311""]"	0.41092625403651623	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	3	F2	"[""5.059453941"",""5.190201562"",""5.086212984""]"	10	F9	"[""5.240569023"",""4.996458873"",""5.133163761""]"	0.26933859346503092	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	3	F2	"[""5.059453941"",""5.190201562"",""5.086212984""]"	11	O1	"[""4.875884324"",""4.817135469"",""4.938661498""]"	0.44118879751487317	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	3	F2	"[""5.059453941"",""5.190201562"",""5.086212984""]"	12	O2	"[""4.677287019"",""4.895057271"",""5.051188397""]"	0.48413678901253465	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	3	F2	"[""5.059453941"",""5.190201562"",""5.086212984""]"	13	O3	"[""4.755586953"",""5.008465018"",""4.852453694""]"	0.42427199233812324	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	3	F2	"[""5.059453941"",""5.190201562"",""5.086212984""]"	14	C1	"[""5.001872673"",""5.103452912"",""4.997442535""]"	0.13682515600931	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	3	F2	"[""5.059453941"",""5.190201562"",""5.086212984""]"	15	C2	"[""4.891104089"",""5.037540211"",""5.071536090""]"	0.22773355478509247	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	3	F2	"[""5.059453941"",""5.190201562"",""5.086212984""]"	16	C3	"[""5.114265934"",""5.023218112"",""4.932343481""]"	0.23358863650443606	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	3	F2	"[""5.059453941"",""5.190201562"",""5.086212984""]"	17	C4	"[""5.192708163"",""4.934031854"",""5.023521296""]"	0.29548241017346566	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	4	F3	"[""4.932696730"",""4.968213772"",""5.179831075""]"	5	F4	"[""4.808442053"",""5.130736084"",""5.125279747""]"	0.21172759395214147	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	4	F3	"[""4.932696730"",""4.968213772"",""5.179831075""]"	6	F5	"[""5.074190040"",""4.953769212"",""4.822461278""]"	0.38463251799109677	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	4	F3	"[""4.932696730"",""4.968213772"",""5.179831075""]"	7	F6	"[""5.203337322"",""5.112086075"",""4.878572576""]"	0.4297699999166617	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
primary__TH_FGA3-CG302-FGA3_+2h	GEO_A	LBFGS_FINAL	4	F3	"[""4.932696730"",""4.968213772"",""5.179831075""]"	8	F7	"[""5.126354726"",""4.827045527"",""5.070587641""]"	0.26337429768910314	02830a962393bdcec46cef671ae2404bbf0b566830445959de623bac44973bcf
