matrix_id	singular_index_1based	singular_value	supported	variable_id	right_singular_coefficient	absolute_coefficient	null_highlight_abs_ge_0_25
LOW_TIER_FULL_99	5	0.8318015343150981	True	LAMBDA_CS	0.04805474960368533	0.04805474960368533	False
LOW_TIER_FULL_99	5	0.8318015343150981	True	LAMBDA_CC	-0.010219675771406547	0.010219675771406547	False
LOW_TIER_FULL_99	6	0.4168806557580443	True	R_OG2P1-SG3O1	0.006003581848092087	0.006003581848092087	False
LOW_TIER_FULL_99	6	0.4168806557580443	True	R_CG312-SG3O1	-0.0018211268223924625	0.0018211268223924625	False
LOW_TIER_FULL_99	6	0.4168806557580443	True	R_CG312-CG312	0.011902235348356811	0.011902235348356811	False
LOW_TIER_FULL_99	6	0.4168806557580443	True	R_CG302-CG312	0.06610338615591721	0.06610338615591721	False
LOW_TIER_FULL_99	6	0.4168806557580443	True	TH_OG2P1-SG3O1-OG2P1	0.056840344527724046	0.056840344527724046	False
LOW_TIER_FULL_99	6	0.4168806557580443	True	TH_FGA2-CG312-FGA2	0.06130687871825401	0.06130687871825401	False
LOW_TIER_FULL_99	6	0.4168806557580443	True	TH_CG312-CG312-SG3O1	-0.006229661539235072	0.006229661539235072	False
LOW_TIER_FULL_99	6	0.4168806557580443	True	TH_FGA3-CG302-FGA3	-0.994183012261263	0.994183012261263	False
LOW_TIER_FULL_99	6	0.4168806557580443	True	LAMBDA_CS	-0.0044143354948848815	0.0044143354948848815	False
LOW_TIER_FULL_99	6	0.4168806557580443	True	LAMBDA_CC	-0.0013433468220168424	0.0013433468220168424	False
LOW_TIER_FULL_99	7	0.3791548174956153	True	R_OG2P1-SG3O1	0.07652904387217288	0.07652904387217288	False
LOW_TIER_FULL_99	7	0.3791548174956153	True	R_CG312-SG3O1	-0.07373588670218728	0.07373588670218728	False
LOW_TIER_FULL_99	7	0.3791548174956153	True	R_CG312-CG312	0.0017358371253504371	0.0017358371253504371	False
LOW_TIER_FULL_99	7	0.3791548174956153	True	R_CG302-CG312	-0.007510582221998062	0.007510582221998062	False
LOW_TIER_FULL_99	7	0.3791548174956153	True	TH_OG2P1-SG3O1-OG2P1	0.9879331377600478	0.9879331377600478	False
LOW_TIER_FULL_99	7	0.3791548174956153	True	TH_FGA2-CG312-FGA2	0.015351958182624081	0.015351958182624081	False
LOW_TIER_FULL_99	7	0.3791548174956153	True	TH_CG312-CG312-SG3O1	0.09492779332138208	0.09492779332138208	False
LOW_TIER_FULL_99	7	0.3791548174956153	True	TH_FGA3-CG302-FGA3	0.056903585113367475	0.056903585113367475	False
LOW_TIER_FULL_99	7	0.3791548174956153	True	LAMBDA_CS	0.011994344344670158	0.011994344344670158	False
LOW_TIER_FULL_99	7	0.3791548174956153	True	LAMBDA_CC	-0.0024833316490760725	0.0024833316490760725	False
LOW_TIER_FULL_99	8	0.18323177053601225	True	R_OG2P1-SG3O1	-0.0046809221955852	0.0046809221955852	False
LOW_TIER_FULL_99	8	0.18323177053601225	True	R_CG312-SG3O1	-0.08683029791067037	0.08683029791067037	False
LOW_TIER_FULL_99	8	0.18323177053601225	True	R_CG312-CG312	-0.059111950900873705	0.059111950900873705	False
LOW_TIER_FULL_99	8	0.18323177053601225	True	R_CG302-CG312	-0.005591161188443494	0.005591161188443494	False
LOW_TIER_FULL_99	8	0.18323177053601225	True	TH_OG2P1-SG3O1-OG2P1	0.0891648806595238	0.0891648806595238	False
LOW_TIER_FULL_99	8	0.18323177053601225	True	TH_FGA2-CG312-FGA2	-0.16910603137323518	0.16910603137323518	False
LOW_TIER_FULL_99	8	0.18323177053601225	True	TH_CG312-CG312-SG3O1	-0.9728934170223085	0.9728934170223085	False
LOW_TIER_FULL_99	8	0.18323177053601225	True	TH_FGA3-CG302-FGA3	-0.0004380202737247884	0.0004380202737247884	False
LOW_TIER_FULL_99	8	0.18323177053601225	True	LAMBDA_CS	0.06809720379404473	0.06809720379404473	False
LOW_TIER_FULL_99	8	0.18323177053601225	True	LAMBDA_CC	-0.03473984467289011	0.03473984467289011	False
LOW_TIER_FULL_99	9	0.06532486030409705	False	R_OG2P1-SG3O1	-0.0013713107441626988	0.0013713107441626988	False
LOW_TIER_FULL_99	9	0.06532486030409705	False	R_CG312-SG3O1	0.01578820094737703	0.01578820094737703	False
LOW_TIER_FULL_99	9	0.06532486030409705	False	R_CG312-CG312	0.007619921143621831	0.007619921143621831	False
LOW_TIER_FULL_99	9	0.06532486030409705	False	R_CG302-CG312	0.004259862765676425	0.004259862765676425	False
