state_key	source_id	observable_id	kind	block	family	unit	raw_value	raw_input_numeric_strings	serialized_input_sha256	source_geometry_sha256	row_weight	observable_scale
primary__BASE	GEO_B_REVISED	ANGLE|B|S1-C2-C1	angle	angle	CG312-CG312-SG3O1	degree	111.80190651053535	S1:4.745479939,5.123411518,5.084423482;C2:4.889896631,5.024213074,5.054598943;C1:4.997925068,5.102343155,4.988143920	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.21320071635561041	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F1-C1-F2	angle	angle	FGA2-CG312-FGA2	degree	102.70202416567506	F1:4.952963484,5.173049904,4.880168302;C1:4.997925068,5.102343155,4.988143920;F2:5.045682836,5.200303771,5.070409433	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F1-C1-C2	angle	angle	CG312-CG312-FGA2	degree	112.65666958417772	F1:4.952963484,5.173049904,4.880168302;C1:4.997925068,5.102343155,4.988143920;C2:4.889896631,5.024213074,5.054598943	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.07537783614444091	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F1-C1-C3	angle	angle	CG312-CG312-FGA2	degree	105.0367383434311	F1:4.952963484,5.173049904,4.880168302;C1:4.997925068,5.102343155,4.988143920;C3:5.114775021,5.019957883,4.935563560	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.07537783614444091	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F2-C1-C2	angle	angle	CG312-CG312-FGA2	degree	111.17056353787636	F2:5.045682836,5.200303771,5.070409433;C1:4.997925068,5.102343155,4.988143920;C2:4.889896631,5.024213074,5.054598943	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.07537783614444091	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F2-C1-C3	angle	angle	CG312-CG312-FGA2	degree	109.12687368737325	F2:5.045682836,5.200303771,5.070409433;C1:4.997925068,5.102343155,4.988143920;C3:5.114775021,5.019957883,4.935563560	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.07537783614444091	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F3-C2-F4	angle	angle	FGA2-CG312-FGA2	degree	103.52499335629327	F3:4.852012787,4.915295936,4.983863975;C2:4.889896631,5.024213074,5.054598943;F4:4.928570274,4.972786515,5.173571392	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F3-C2-C1	angle	angle	CG312-CG312-FGA2	degree	113.08440161557759	F3:4.852012787,4.915295936,4.983863975;C2:4.889896631,5.024213074,5.054598943;C1:4.997925068,5.102343155,4.988143920	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.07537783614444091	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F4-C2-C1	angle	angle	CG312-CG312-FGA2	degree	112.6102626789482	F4:4.928570274,4.972786515,5.173571392;C2:4.889896631,5.024213074,5.054598943;C1:4.997925068,5.102343155,4.988143920	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.07537783614444091	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F5-C3-F6	angle	angle	FGA2-CG312-FGA2	degree	102.56061561913172	F5:5.076595383,4.933187918,4.837452891;C3:5.114775021,5.019957883,4.935563560;F6:5.201333177,5.102959571,4.869828397	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F5-C3-C1	angle	angle	CG312-CG312-FGA2	degree	112.18046668416922	F5:5.076595383,4.933187918,4.837452891;C3:5.114775021,5.019957883,4.935563560;C1:4.997925068,5.102343155,4.988143920	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.07537783614444091	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F5-C3-C4	angle	angle	CG302-CG312-FGA2	degree	108.88450536997466	F5:5.076595383,4.933187918,4.837452891;C3:5.114775021,5.019957883,4.935563560;C4:5.195170252,4.945598441,5.037323094	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.15075567228888181	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F6-C3-C1	angle	angle	CG312-CG312-FGA2	degree	108.85467784544596	F6:5.201333177,5.102959571,4.869828397;C3:5.114775021,5.019957883,4.935563560;C1:4.997925068,5.102343155,4.988143920	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.07537783614444091	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F6-C3-C4	angle	angle	CG302-CG312-FGA2	degree	106.78029626609438	F6:5.201333177,5.102959571,4.869828397;C3:5.114775021,5.019957883,4.935563560;C4:5.195170252,4.945598441,5.037323094	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.15075567228888181	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F7-C4-F8	angle	angle	FGA3-CG302-FGA3	degree	103.05229225797002	F7:5.134974055,4.838443928,5.092898341;C4:5.195170252,4.945598441,5.037323094;F8:5.310150961,4.893892625,4.987957117	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F7-C4-F9	angle	angle	FGA3-CG302-FGA3	degree	104.06030375694698	F7:5.134974055,4.838443928,5.092898341;C4:5.195170252,4.945598441,5.037323094;F9:5.236309532,5.018654053,5.143136887	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F7-C4-C3	angle	angle	CG312-CG302-FGA3	degree	115.82406662584152	F7:5.134974055,4.838443928,5.092898341;C4:5.195170252,4.945598441,5.037323094;C3:5.114775021,5.019957883,4.935563560	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F8-C4-F9	angle	angle	FGA3-CG302-FGA3	degree	103.51206861482416	F8:5.310150961,4.893892625,4.987957117;C4:5.195170252,4.945598441,5.037323094;F9:5.236309532,5.018654053,5.143136887	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F8-C4-C3	angle	angle	CG312-CG302-FGA3	degree	113.48326749860614	F8:5.310150961,4.893892625,4.987957117;C4:5.195170252,4.945598441,5.037323094;C3:5.114775021,5.019957883,4.935563560	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|F9-C4-C3	angle	angle	CG312-CG302-FGA3	degree	115.35547370016128	F9:5.236309532,5.018654053,5.143136887;C4:5.195170252,4.945598441,5.037323094;C3:5.114775021,5.019957883,4.935563560	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|O1-S1-O2	angle	angle	OG2P1-SG3O1-OG2P1	degree	112.34539578513792	O1:4.693802304,5.161073912,4.953915531;S1:4.745479939,5.123411518,5.084423482;O2:4.653676523,5.037620325,5.157572242	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|O1-S1-O3	angle	angle	OG2P1-SG3O1-OG2P1	degree	112.91277033302448	O1:4.693802304,5.161073912,4.953915531;S1:4.745479939,5.123411518,5.084423482;O3:4.789503772,5.237491171,5.162907691	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|O1-S1-C2	angle	angle	CG312-SG3O1-OG2P1	degree	106.43287112224134	O1:4.693802304,5.161073912,4.953915531;S1:4.745479939,5.123411518,5.084423482;C2:4.889896631,5.024213074,5.054598943	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|O2-S1-O3	angle	angle	OG2P1-SG3O1-OG2P1	degree	112.5094277388703	O2:4.653676523,5.037620325,5.157572242;S1:4.745479939,5.123411518,5.084423482;O3:4.789503772,5.237491171,5.162907691	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|O2-S1-C2	angle	angle	CG312-SG3O1-OG2P1	degree	105.55493272814581	O2:4.653676523,5.037620325,5.157572242;S1:4.745479939,5.123411518,5.084423482;C2:4.889896631,5.024213074,5.054598943	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|O3-S1-C2	angle	angle	CG312-SG3O1-OG2P1	degree	106.41966610931547	O3:4.789503772,5.237491171,5.162907691;S1:4.745479939,5.123411518,5.084423482;C2:4.889896631,5.024213074,5.054598943	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.12309149097933272	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|C1-C3-C4	angle	angle	CG302-CG312-CG312	degree	116.52412561628492	C1:4.997925068,5.102343155,4.988143920;C3:5.114775021,5.019957883,4.935563560;C4:5.195170252,4.945598441,5.037323094	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.21320071635561041	3.0
primary__BASE	GEO_B_REVISED	ANGLE|B|C2-C1-C3	angle	angle	CG312-CG312-CG312	degree	115.25168032042023	C2:4.889896631,5.024213074,5.054598943;C1:4.997925068,5.102343155,4.988143920;C3:5.114775021,5.019957883,4.935563560	51978e4e0dad536680817245a2d49759c7028e17a09c98fb5387f2fc6a6fd77e	fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	0.21320071635561041	3.0
primary__BASE	T_CC_000	PES|T_CC_000	profile_energy	PES	T_CC	kcal/mol	23.302704405966779	profile=495.148226392751;anchor=397.649711158186	a647835c9982c17f65f9432428e5d5a5f048f724259b4fd3f84e99b2aefeabe3	a6e94cfe558c5be38544a34d2a6fad98313d167e35f5e4b511ff44a3e9ca9bd2	0.20412414523193154	1.0
primary__BASE	T_CC_030	PES|T_CC_030	profile_energy	PES	T_CC	kcal/mol	14.790527584902964	profile=459.533278573420;anchor=397.649711158186	e1d8822f635714dbdee4ee69cacc3c119c8b326fb4192ebaa25f671cc546d64d	bab98c0a3ea47718c84ee2523940894bf3eb8df2875321a686eefa8b41f8b782	0.20412414523193154	1.0
primary__BASE	T_CC_060	PES|T_CC_060	profile_energy	PES	T_CC	kcal/mol	5.7717644052504777	profile=421.798773429754;anchor=397.649711158186	ff97fabfa7b7e87b94cb1b34aeb5c6db180156636ce32b087b636cae7e263ce8	41baeb9c356cf99a1669a39f741dfb4147717de0ce46134528141edf74e37c1d	0.20412414523193154	1.0
primary__BASE	T_CC_090	PES|T_CC_090	profile_energy	PES	T_CC	kcal/mol	6.9876676285157746	profile=426.886112515896;anchor=397.649711158186	3174559973e8df84d6084c0576e43051c54bd12aff33bb94f14c3c863c09e17c	dbc39b01855c642528b1b5129ecf4ae28ec9520145b3527abc86ff7044f37fe4	0.20412414523193154	1.0
primary__BASE	T_CC_120	PES|T_CC_120	profile_energy	PES	T_CC	kcal/mol	4.292526538488767	profile=415.609642195223;anchor=397.649711158186	02e5ceb80b83e04ce8e93457652fff82ce377fcf8c4425673e0da55fff81e72e	703b1af8fd53d30a74d3f4bf3a1f53070360f76270386005e08d7e6d5c6d10b8	0.20412414523193154	1.0
primary__BASE	T_CC_150	PES|T_CC_150	profile_energy	PES	T_CC	kcal/mol	1.9745024797335087	profile=405.911029533391;anchor=397.649711158186	d044e22498cafcedb374220131d5a48e243b5ef22699b6cf740e038e0f2f4124	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7	0.20412414523193154	1.0
primary__BASE	T_CC_180	PES|T_CC_180	profile_energy	PES	T_CC	kcal/mol	-2.652564605371893	profile=386.551380849310;anchor=397.649711158186	98e2c1f70fd8ce59cc5a6716079a5088a47268aa1e7a426519d5bf24015758c9	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b	0.20412414523193154	1.0
primary__BASE	T_CC_210	PES|T_CC_210	profile_energy	PES	T_CC	kcal/mol	-1.0526017336990918	profile=393.245625504389;anchor=397.649711158186	b5dedf5c229c4a3f7e65447379b6e6f973c5805519e1187cd05d7fdd2ad439a2	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06	0.20412414523193154	1.0
primary__BASE	T_CC_240	PES|T_CC_240	profile_energy	PES	T_CC	kcal/mol	5.6826969996928778	profile=421.426115404901;anchor=397.649711158186	32d2d7780f583c9b9ae3d02f30ee42b81f186e2c9e91b8dd1922b0f1166d7937	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9	0.20412414523193154	1.0
primary__BASE	T_CC_270	PES|T_CC_270	profile_energy	PES	T_CC	kcal/mol	4.3935298697583649	profile=416.032240133255;anchor=397.649711158186	7955e4d2552cfd8ad785123d4e71a3aa532734ce4a13519becc7b54c29dff216	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8	0.20412414523193154	1.0
primary__BASE	T_CC_330	PES|T_CC_330	profile_energy	PES	T_CC	kcal/mol	8.5835548655329834	profile=433.563304715576;anchor=397.649711158186	89d449d23a49b32072662ec5028b4cc54f0ed67c98413be65a82c3707e57c7be	12d5e015638e715123552261c80c982de9108a65a82103add957bb662b8d1c03	0.20412414523193154	1.0
primary__BASE	T_CS_000	PES|T_CS_000	profile_energy	PES	T_CS	kcal/mol	8.4589906534784891	profile=433.042128052340;anchor=397.649711158186	5628c3065475b97ab22b1506297d3108fa101d9925044b1dd2d60e6d085994a7	b76cb71c416ae436646084247ac0799101a651a6e78ef12bdd936ed29539a181	0.19611613513818404	1.0
primary__BASE	T_CS_010	PES|T_CS_010	profile_energy	PES	T_CS	kcal/mol	9.0737914767079353	profile=435.614454696732;anchor=397.649711158186	7acd9d0c7452962276cb019e4657468c4850d918c66b78f54144dce58c2509f2	93231ed042bed5c0602602d32e5c5f3d4901969d8156257c0347236c62607f21	0.19611613513818404	1.0
primary__BASE	T_CS_020	PES|T_CS_020	profile_energy	PES	T_CS	kcal/mol	8.4866915278683077	profile=433.158028510787;anchor=397.649711158186	19eee139f3f90aaf4e4565897ae53bd6585da5cd51e31d57b9e663e4a994744d	fc0fe0aaa70da2491407d7cf40549f0928ad568ab5bdce4bbe2d14d68bfcc78c	0.19611613513818404	1.0
primary__BASE	T_CS_030	PES|T_CS_030	profile_energy	PES	T_CS	kcal/mol	6.9579282969858989	profile=426.761683152775;anchor=397.649711158186	30890b70d49aeac480c99c2c0de9a55beacda269335d9c3b8249ba737c2b3f8a	a05c8327bb40345cb389bdc875b9059d4912df044e264f7722d2fc594a9c36dd	0.19611613513818404	1.0
primary__BASE	T_CS_040	PES|T_CS_040	profile_energy	PES	T_CS	kcal/mol	4.5696529277719886	profile=416.769139007984;anchor=397.649711158186	e41ff5d6825ebb960f4a79e648d1df079101900854e910542045c63e5142d373	1a3dc833568c912b0d2cb86bfde6f64600b04206593d34bfbb044abbbf528520	0.19611613513818404	1.0
primary__BASE	T_CS_050	PES|T_CS_050	profile_energy	PES	T_CS	kcal/mol	2.245238196010038	profile=407.043787770292;anchor=397.649711158186	b8e46d6eac57aade29db2ab37d6f64c5ef8346156f78c925ef99cb560c9d39b0	d5ffde1699a4340c997fb87781ff0319b604b8e83883345a0da527c51bce31d9	0.19611613513818404	1.0
primary__BASE	T_CS_060	PES|T_CS_060	profile_energy	PES	T_CS	kcal/mol	0.58200622371199806	profile=400.084825198197;anchor=397.649711158186	3d367ad49e21a2bbca1ba987f9529ddbbb9a801e093d6fd1db0782dbdb8cbcfb	80f6abaaca25fcd7bd9b4a96576a6529dc2aab9c92bb4dc8cb8d94382f35e1bd	0.19611613513818404	1.0
primary__BASE	T_CS_070	PES|T_CS_070	profile_energy	PES	T_CS	kcal/mol	-0.060790946334847037	profile=397.395361838721;anchor=397.649711158186	84f8668e6299ec7616ae65cce514ab9a5836bf1d045be6cc4ddc6012a009aa80	861b37106b6bffb8af5aa0780a88e99efc6bb88ef7f40055d7a4c38fada5ead3	0.19611613513818404	1.0
primary__BASE	T_CS_080	PES|T_CS_080	profile_energy	PES	T_CS	kcal/mol	0.4871339492992352	profile=399.687879602054;anchor=397.649711158186	da62753f7bc8acc17c5c18cde581dcf75bc97dfa4df41af7a3809d8f2277f901	185564ab2bddfe1f6bee80c92bcc4d84c3c5217d92438a78fed413f0c2f0ee48	0.19611613513818404	1.0
primary__BASE	T_CS_090	PES|T_CS_090	profile_energy	PES	T_CS	kcal/mol	2.1128881361835563	profile=406.490035119978;anchor=397.649711158186	628c31eeda99ab854f120099e039776b27e9bb578e9769e1ea123ffda214e3a5	95090c3545e38e3050c6dfd9ee40f08d6e347c417cfbc010bffb72eed38858f5	0.19611613513818404	1.0
primary__BASE	T_CS_100	PES|T_CS_100	profile_energy	PES	T_CS	kcal/mol	4.3953972535193593	profile=416.040053266911;anchor=397.649711158186	f69d22dc858fe572149b16d808bd36667b5e23aa028d5c789ed84471e72ce0ca	c5e6d243501db4ba3bbd09f5ae97a9cc954f7652d24c606c3bb8196a5b512755	0.19611613513818404	1.0
primary__BASE	T_CS_110	PES|T_CS_110	profile_energy	PES	T_CS	kcal/mol	6.7263342329935467	profile=425.792693589031;anchor=397.649711158186	55c172dfa4720b4a1c2ca1d5e4f1221207adcb4ced718fcfcc57f0aacbdf4b5e	fd3404ec36fe83815887e7a1e639f61c92bd7d0c7d43580b0b9c0fed1892da18	0.19611613513818404	1.0
primary__BASE	T_CS_120	PES|T_CS_120	profile_energy	PES	T_CS	kcal/mol	8.4465476037031557	profile=432.990066332080;anchor=397.649711158186	3d88b2f3f4a1eb638396af96ba3125e0e98256ecb4b84cc2eeabbaea9bd40434	cd3a576945e09ba26d11c6c20df75fa39584268550f612d9a1dc957add5b6753	0.19611613513818404	1.0
primary__BASE	T_CC_300	PES|T_CC_300_ANCHOR_ZERO	profile_anchor	PES	T_CC	kcal/mol	0	anchor=raw_same_record_minus_itself;exact_zero	c7cef7c7e35a334a5b2be933f391936bd29c1f94db86f40869c063c397da19a0	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01	0.20412414523193154	1.0
primary__BASE	GEO_B_REVISED-GEO_A	AB_ENERGY|GEO_B_REVISED-GEO_A	AB_energy	AB_energy	AB_energy	kcal/mol	-3.1576455697275336	GEO_B_REVISED=384.178369649340;GEO_A=397.389958713080	68c8a2a103d8c609c53c48a6ac6ce5c5a663e8ac520b6d078ee48f9cd555d35f	A=bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442;B=fc99a7915d74ebe8529d1f6619ca528a33b14c721384b3fe84f65a1cf1678cb3	1.0	1.0
primary__R_OG2P1-SG3O1_-2h	GEO_A	BOND|A|S1-O1	bond	bond	OG2P1-SG3O1	angstrom	1.4344683945402474	S1:4.792216438,4.931319135,4.969869008;O1:4.875643860,4.818792502,4.938972117	ab29f3ac834aedefcec85f3ad1003651b846242f3cbe8c41c3126b1e44f9fcc8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
primary__R_OG2P1-SG3O1_-2h	GEO_A	BOND|A|S1-O2	bond	bond	OG2P1-SG3O1	angstrom	1.4363311153557481	S1:4.792216438,4.931319135,4.969869008;O2:4.678984794,4.895084520,5.050467508	ab29f3ac834aedefcec85f3ad1003651b846242f3cbe8c41c3126b1e44f9fcc8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
primary__R_OG2P1-SG3O1_-2h	GEO_A	BOND|A|S1-O3	bond	bond	OG2P1-SG3O1	angstrom	1.4351152802235487	S1:4.792216438,4.931319135,4.969869008;O3:4.755912862,5.007677767,4.853907944	ab29f3ac834aedefcec85f3ad1003651b846242f3cbe8c41c3126b1e44f9fcc8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
primary__R_OG2P1-SG3O1_-2h	GEO_A	BOND|A|S1-C2	bond	bond	CG312-SG3O1	angstrom	1.770070813821873	S1:4.792216438,4.931319135,4.969869008;C2:4.890926698,5.037596628,5.071322869	ab29f3ac834aedefcec85f3ad1003651b846242f3cbe8c41c3126b1e44f9fcc8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.2886751345948129	0.03
primary__R_OG2P1-SG3O1_-2h	GEO_A	BOND|A|F1-C1	bond	bond	CG312-FGA2	angstrom	1.365647743179472	F1:4.951520959,5.189325548,4.903255247;C1:5.001545167,5.103703161,4.997150524	ab29f3ac834aedefcec85f3ad1003651b846242f3cbe8c41c3126b1e44f9fcc8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
primary__R_OG2P1-SG3O1_-2h	GEO_A	BOND|A|F2-C1	bond	bond	CG312-FGA2	angstrom	1.368314893282583	F2:5.059311979,5.190266357,5.085991196;C1:5.001545167,5.103703161,4.997150524	ab29f3ac834aedefcec85f3ad1003651b846242f3cbe8c41c3126b1e44f9fcc8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
primary__R_OG2P1-SG3O1_-2h	GEO_A	BOND|A|F3-C2	bond	bond	CG312-FGA2	angstrom	1.35165021352495	F3:4.932807835,4.968357537,5.179588753;C2:4.890926698,5.037596628,5.071322869	ab29f3ac834aedefcec85f3ad1003651b846242f3cbe8c41c3126b1e44f9fcc8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
primary__R_OG2P1-SG3O1_-2h	GEO_A	BOND|A|F4-C2	bond	bond	CG312-FGA2	angstrom	1.3567661930405817	F4:4.808211246,5.130690272,5.125173333;C2:4.890926698,5.037596628,5.071322869	ab29f3ac834aedefcec85f3ad1003651b846242f3cbe8c41c3126b1e44f9fcc8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
primary__R_OG2P1-SG3O1_-2h	GEO_A	BOND|A|F5-C3	bond	bond	CG312-FGA2	angstrom	1.3601415325164121	F5:5.073900892,4.954280902,4.821769935;C3:5.113792016,5.023604960,4.931782312	ab29f3ac834aedefcec85f3ad1003651b846242f3cbe8c41c3126b1e44f9fcc8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
primary__R_OG2P1-SG3O1_-2h	GEO_A	BOND|A|F6-C3	bond	bond	CG312-FGA2	angstrom	1.3679968313102699	F6:5.203148203,5.112327434,4.878322535;C3:5.113792016,5.023604960,4.931782312	ab29f3ac834aedefcec85f3ad1003651b846242f3cbe8c41c3126b1e44f9fcc8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.11785113019775793	0.03
primary__R_OG2P1-SG3O1_-2h	GEO_A	BOND|A|F7-C4	bond	bond	CG302-FGA3	angstrom	1.3466350035204733	F7:5.127377045,4.826451469,5.071059427;C4:5.191890285,4.934399605,5.022898238	ab29f3ac834aedefcec85f3ad1003651b846242f3cbe8c41c3126b1e44f9fcc8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
primary__R_OG2P1-SG3O1_-2h	GEO_A	BOND|A|F8-C4	bond	bond	CG302-FGA3	angstrom	1.3538307667885177	F8:5.302126300,4.881359000,4.964904336;C4:5.191890285,4.934399605,5.022898238	ab29f3ac834aedefcec85f3ad1003651b846242f3cbe8c41c3126b1e44f9fcc8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
primary__R_OG2P1-SG3O1_-2h	GEO_A	BOND|A|F9-C4	bond	bond	CG302-FGA3	angstrom	1.3517621513213931	F9:5.240683419,4.994753200,5.133574716;C4:5.191890285,4.934399605,5.022898238	ab29f3ac834aedefcec85f3ad1003651b846242f3cbe8c41c3126b1e44f9fcc8	bf6d3b621559c8a9eab217fdb97f1679c9dff8be0a8702542092e3f650516442	0.16666666666666666	0.03
